Washington Nationals (0), Chicago Cubs (5)
Kansas City Royals (0), Cleveland Indians (5)
Los Angeles Dodgers (3), Colorado Rockies (2)
Minnesota Twins (0), Detroit Tigers (2)
San Francisco Giants (10), Houston Astros (1)
Philadelphia Phillies (7), Milwaukee Brewers (8)
Texas Rangers (3), New York Yankees (4)
Seattle Mariners (2), Oakland Athletics (7)
Cincinnati Reds (2), Pittsburgh Pirates (7)
New York Mets (0), St. Louis Cardinals (1)
Chicago White Sox (5), Tampa Bay Devil Rays (2)
Toronto Blue Jays (8), LA Angels of Anaheim (4)
Florida Marlins (1), Atlanta Braves (9)
Washington Nationals (5), Chicago Cubs (3)
Kansas City Royals (5), Cleveland Indians (6)
Minnesota Twins (3), Detroit Tigers (5)
Philadelphia Phillies (4), Milwaukee Brewers (5)
Texas Rangers (6), New York Yankees (2)
Seattle Mariners (3), Oakland Athletics (6)
Cincinnati Reds (9), Pittsburgh Pirates (8)
New York Mets (3), St. Louis Cardinals (6)
Chicago White Sox (4), Tampa Bay Devil Rays (5)
Atlanta Braves (9), Arizona D'Backs (10)
Chicago Cubs (1), Chicago White Sox (6)
Pittsburgh Pirates (1), Cleveland Indians (4)
Toronto Blue Jays (3), Colorado Rockies (8)
Cincinnati Reds (9), Detroit Tigers (4)
Texas Rangers (3), Houston Astros (5)
St. Louis Cardinals (9), Kansas City Royals (6)
LA Angels of Anaheim (3), Los Angeles Dodgers (16)
Minnesota Twins (7), Milwaukee Brewers (1)
New York Yankees (6), New York Mets (7)
San Francisco Giants (0), Oakland Athletics (1)
Boston Red Sox (5), Philadelphia Phillies (3)
San Diego Padres (4), Seattle Mariners (7)
Florida Marlins (4), Tampa Bay Devil Rays (5)
Baltimore Orioles (5), Washington Nationals (1)
Atlanta Braves (0), Arizona D'Backs (13)
Chicago Cubs (0), Chicago White Sox (7)
Pittsburgh Pirates (9), Cleveland Indians (6)
Toronto Blue Jays (1), Colorado Rockies (5)
Cincinnati Reds (6), Detroit Tigers (7)
Texas Rangers (6), Houston Astros (0)
St. Louis Cardinals (4), Kansas City Royals (2)
LA Angels of Anaheim (4), Los Angeles Dodgers (8)
Minnesota Twins (16), Milwaukee Brewers (10)
New York Yankees (5), New York Mets (4)
San Francisco Giants (4), Oakland Athletics (2)
Boston Red Sox (8), Philadelphia Phillies (4)
San Diego Padres (3), Seattle Mariners (6)
Florida Marlins (3), Tampa Bay Devil Rays (4)
Baltimore Orioles (3), Washington Nationals (8)
Atlanta Braves (2), Arizona D'Backs (1)
Chicago Cubs (7), Chicago White Sox (4)
Pittsburgh Pirates (2), Cleveland Indians (3)
Toronto Blue Jays (3), Colorado Rockies (5)
Cincinnati Reds (0), Detroit Tigers (1)
Texas Rangers (0), Houston Astros (5)
St. Louis Cardinals (10), Kansas City Royals (3)
LA Angels of Anaheim (0), Los Angeles Dodgers (7)
Minnesota Twins (3), Milwaukee Brewers (5)
New York Yankees (3), New York Mets (4)
San Francisco Giants (6), Oakland Athletics (0)
Boston Red Sox (5), Philadelphia Phillies (10)
San Diego Padres (8), Seattle Mariners (10)
Florida Marlins (0), Tampa Bay Devil Rays (3)
Baltimore Orioles (1), Washington Nationals (3)
Pittsburgh Pirates (3), Arizona D'Backs (4)
New York Yankees (5), Boston Red Sox (9)
Oakland Athletics (4), Chicago White Sox (5)
Milwaukee Brewers (5), Cincinnati Reds (15)
Chicago Cubs (1), Florida Marlins (9)
Detroit Tigers (8), Kansas City Royals (0)
Colorado Rockies (1), Los Angeles Dodgers (6)
Atlanta Braves (3), San Diego Padres (1)
Baltimore Orioles (6), Seattle Mariners (8)
St. Louis Cardinals (2), San Francisco Giants (9)
LA Angels of Anaheim (2), Texas Rangers (3)
Tampa Bay Devil Rays (4), Toronto Blue Jays (6)
Houston Astros (10), Washington Nationals (3)
Pittsburgh Pirates (3), Arizona D'Backs (7)
New York Yankees (7), Boston Red Sox (5)
Oakland Athletics (3), Chicago White Sox (9)
Milwaukee Brewers (3), Cincinnati Reds (7)
Chicago Cubs (4), Florida Marlins (5)
Detroit Tigers (8), Kansas City Royals (5)
Colorado Rockies (1), Los Angeles Dodgers (8)
Cleveland Indians (5), Minnesota Twins (6)
Philadelphia Phillies (8), New York Mets (9)
Atlanta Braves (1), San Diego Padres (2)
Baltimore Orioles (14), Seattle Mariners (4)
St. Louis Cardinals (8), San Francisco Giants (5)
LA Angels of Anaheim (7), Texas Rangers (6)
Tampa Bay Devil Rays (1), Toronto Blue Jays (4)
Houston Astros (1), Washington Nationals (4)
Pittsburgh Pirates (7), Arizona D'Backs (8)
New York Yankees (8), Boston Red Sox (6)
Oakland Athletics (2), Chicago White Sox (3)
Milwaukee Brewers (6), Cincinnati Reds (2)
Chicago Cubs (3), Florida Marlins (9)
Detroit Tigers (6), Kansas City Royals (3)
Colorado Rockies (1), Los Angeles Dodgers (7)
Cleveland Indians (11), Minnesota Twins (0)
Philadelphia Phillies (4), New York Mets (5)
Atlanta Braves (10), San Diego Padres (6)
Baltimore Orioles (4), Seattle Mariners (7)
St. Louis Cardinals (10), San Francisco Giants (4)
LA Angels of Anaheim (8), Texas Rangers (5)
Tampa Bay Devil Rays (10), Toronto Blue Jays (8)
Houston Astros (1), Washington Nationals (5)
Tampa Bay Devil Rays (1), Boston Red Sox (4)
Detroit Tigers (13), Kansas City Royals (8)
Philadelphia Phillies (5), New York Mets (3)
Baltimore Orioles (2), Seattle Mariners (0)
Oakland Athletics (7), Texas Rangers (8)
Houston Astros (5), Washington Nationals (8)
Baltimore Orioles (2), LA Angels of Anaheim (5)
Tampa Bay Devil Rays (4), Boston Red Sox (8)
Atlanta Braves (6), Chicago Cubs (5)
Arizona D'Backs (3), Cincinnati Reds (0)
Cleveland Indians (3), Detroit Tigers (8)
New York Mets (1), Florida Marlins (5)
Seattle Mariners (1), Minnesota Twins (3)
Kansas City Royals (7), New York Yankees (6)
Milwaukee Brewers (6), Philadelphia Phillies (5)
Houston Astros (5), Pittsburgh Pirates (12)
St. Louis Cardinals (1), San Diego Padres (7)
Colorado Rockies (0), San Francisco Giants (9)
Oakland Athletics (3), Texas Rangers (5)
Chicago White Sox (2), Toronto Blue Jays (8)
Los Angeles Dodgers (4), Washington Nationals (10)
Baltimore Orioles (1), LA Angels of Anaheim (10)
Tampa Bay Devil Rays (4), Boston Red Sox (6)
Atlanta Braves (2), Chicago Cubs (1)
Arizona D'Backs (7), Cincinnati Reds (0)
Cleveland Indians (1), Detroit Tigers (3)
New York Mets (7), Florida Marlins (4)
Seattle Mariners (5), Minnesota Twins (9)
Kansas City Royals (4), New York Yankees (15)
Milwaukee Brewers (9), Philadelphia Phillies (6)
Houston Astros (7), Pittsburgh Pirates (8)
St. Louis Cardinals (4), San Diego Padres (3)
Colorado Rockies (1), San Francisco Giants (4)
Oakland Athletics (6), Texas Rangers (3)
Chicago White Sox (2), Toronto Blue Jays (3)
Los Angeles Dodgers (3), Washington Nationals (1)
Baltimore Orioles (7), LA Angels of Anaheim (6)
Tampa Bay Devil Rays (4), Boston Red Sox (5)
Atlanta Braves (13), Chicago Cubs (12)
Arizona D'Backs (4), Cincinnati Reds (5)
Cleveland Indians (9), Detroit Tigers (0)
New York Mets (7), Florida Marlins (3)
Seattle Mariners (3), Minnesota Twins (4)
Kansas City Royals (5), New York Yankees (6)
Milwaukee Brewers (2), Philadelphia Phillies (6)
Houston Astros (5), Pittsburgh Pirates (4)
St. Louis Cardinals (8), San Diego Padres (10)
Colorado Rockies (6), San Francisco Giants (3)
Oakland Athletics (3), Texas Rangers (4)
Chicago White Sox (7), Toronto Blue Jays (5)
Los Angeles Dodgers (4), Washington Nationals (10)
Minnesota Twins (3), LA Angels of Anaheim (4)
Los Angeles Dodgers (12), Atlanta Braves (5)
Cincinnati Reds (3), Chicago Cubs (7)
Chicago White Sox (11), Cleveland Indians (0)
New York Yankees (4), Detroit Tigers (0)
San Francisco Giants (1), Florida Marlins (5)
Arizona D'Backs (7), New York Mets (8)
Kansas City Royals (6), Oakland Athletics (4)
Washington Nationals (2), Philadelphia Phillies (11)
Milwaukee Brewers (3), Pittsburgh Pirates (14)
Colorado Rockies (5), San Diego Padres (0)
Houston Astros (1), St. Louis Cardinals (3)
Seattle Mariners (0), Texas Rangers (2)
Boston Red Sox (6), Toronto Blue Jays (7)
Minnesota Twins (3), LA Angels of Anaheim (6)
Los Angeles Dodgers (8), Atlanta Braves (3)
Tampa Bay Devil Rays (5), Baltimore Orioles (7)
Cincinnati Reds (3), Chicago Cubs (8)
Chicago White Sox (3), Cleveland Indians (4)
New York Yankees (11), Detroit Tigers (6)
San Francisco Giants (3), Florida Marlins (5)
Arizona D'Backs (7), New York Mets (2)
Kansas City Royals (8), Oakland Athletics (7)
Washington Nationals (2), Philadelphia Phillies (4)
Milwaukee Brewers (1), Pittsburgh Pirates (12)
Colorado Rockies (0), San Diego Padres (2)
Houston Astros (6), St. Louis Cardinals (3)
Seattle Mariners (4), Texas Rangers (6)
Boston Red Sox (5), Toronto Blue Jays (8)
Minnesota Twins (7), LA Angels of Anaheim (1)
Los Angeles Dodgers (3), Atlanta Braves (9)
Tampa Bay Devil Rays (5), Baltimore Orioles (6)
Cincinnati Reds (3), Chicago Cubs (2)
Chicago White Sox (0), Cleveland Indians (5)
New York Yankees (6), Detroit Tigers (1)
San Francisco Giants (6), Florida Marlins (1)
Arizona D'Backs (0), New York Mets (1)
Kansas City Royals (0), Oakland Athletics (7)
Washington Nationals (3), Philadelphia Phillies (2)
Milwaukee Brewers (1), Pittsburgh Pirates (6)
Colorado Rockies (2), San Diego Padres (3)
Houston Astros (3), St. Louis Cardinals (4)
Seattle Mariners (14), Texas Rangers (5)
Boston Red Sox (8), Toronto Blue Jays (6)
Arizona D'Backs (2), Atlanta Braves (1)
Tampa Bay Devil Rays (8), Baltimore Orioles (6)
Chicago White Sox (8), Cleveland Indians (12)
New York Yankees (6), Detroit Tigers (7)
Philadelphia Phillies (2), Los Angeles Dodgers (7)
Minnesota Twins (0), Oakland Athletics (4)
Milwaukee Brewers (3), Pittsburgh Pirates (4)
New York Yankees (6), Baltimore Orioles (5)
Texas Rangers (4), Chicago White Sox (3)
LA Angels of Anaheim (10), Cleveland Indians (3)
Florida Marlins (4), Colorado Rockies (2)
Boston Red Sox (3), Detroit Tigers (2)
Cincinnati Reds (14), Houston Astros (3)
Philadelphia Phillies (8), Los Angeles Dodgers (6)
Washington Nationals (10), Milwaukee Brewers (4)
Minnesota Twins (2), Oakland Athletics (1)
San Diego Padres (7), Pittsburgh Pirates (0)
Kansas City Royals (0), Seattle Mariners (4)
Chicago Cubs (5), St. Louis Cardinals (4)
Toronto Blue Jays (13), Tampa Bay Devil Rays (4)
Arizona D'Backs (4), Atlanta Braves (2)
Arizona D'Backs (13), Atlanta Braves (9)
New York Yankees (6), Baltimore Orioles (5)
Texas Rangers (6), Chicago White Sox (8)
LA Angels of Anaheim (2), Cleveland Indians (14)
Florida Marlins (13), Colorado Rockies (0)
Boston Red Sox (2), Detroit Tigers (6)
Cincinnati Reds (7), Houston Astros (5)
Philadelphia Phillies (2), Los Angeles Dodgers (8)
Washington Nationals (4), Milwaukee Brewers (3)
San Francisco Giants (6), New York Mets (4)
San Francisco Giants (2), New York Mets (3)
Minnesota Twins (1), Oakland Athletics (2)
San Diego Padres (4), Pittsburgh Pirates (6)
Kansas City Royals (1), Seattle Mariners (12)
Chicago Cubs (8), St. Louis Cardinals (5)
Toronto Blue Jays (6), Tampa Bay Devil Rays (2)
Arizona D'Backs (9), Atlanta Braves (3)
New York Yankees (4), Baltimore Orioles (11)
Texas Rangers (10), Chicago White Sox (2)
LA Angels of Anaheim (14), Cleveland Indians (2)
Florida Marlins (4), Colorado Rockies (3)
Boston Red Sox (8), Detroit Tigers (3)
Cincinnati Reds (6), Houston Astros (4)
Philadelphia Phillies (6), Los Angeles Dodgers (4)
Washington Nationals (8), Milwaukee Brewers (4)
San Francisco Giants (7), New York Mets (6)
Minnesota Twins (1), Oakland Athletics (5)
San Diego Padres (1), Pittsburgh Pirates (0)
Kansas City Royals (9), Seattle Mariners (4)
Chicago Cubs (6), St. Louis Cardinals (9)
Toronto Blue Jays (5), Tampa Bay Devil Rays (10)
Philadelphia Phillies (4), Arizona D'Backs (3)
Washington Nationals (5), Atlanta Braves (4)
Toronto Blue Jays (0), Baltimore Orioles (4)
Pittsburgh Pirates (5), Colorado Rockies (2)
Chicago Cubs (8), Houston Astros (0)
New York Mets (4), Los Angeles Dodgers (1)
San Diego Padres (2), Milwaukee Brewers (5)
Boston Red Sox (5), New York Yankees (13)
Kansas City Royals (1), Seattle Mariners (4)
Florida Marlins (2), San Francisco Giants (14)
Cincinnati Reds (8), St. Louis Cardinals (7)
LA Angels of Anaheim (0), Tampa Bay Devil Rays (4)
Philadelphia Phillies (10), Arizona D'Backs (1)
Washington Nationals (3), Atlanta Braves (5)
Toronto Blue Jays (6), Baltimore Orioles (4)
Detroit Tigers (3), Chicago White Sox (4)
Oakland Athletics (7), Cleveland Indians (6)
Pittsburgh Pirates (4), Colorado Rockies (5)
Chicago Cubs (1), Houston Astros (4)
Texas Rangers (6), Kansas City Royals (2)
New York Mets (5), Los Angeles Dodgers (8)
San Diego Padres (1), Milwaukee Brewers (5)
Boston Red Sox (1), New York Yankees (2)
Minnesota Twins (2), Seattle Mariners (4)
Florida Marlins (1), San Francisco Giants (2)
Cincinnati Reds (7), St. Louis Cardinals (0)
LA Angels of Anaheim (12), Tampa Bay Devil Rays (2)
Philadelphia Phillies (7), Arizona D'Backs (3)
Washington Nationals (5), Atlanta Braves (2)
Toronto Blue Jays (5), Baltimore Orioles (3)
Detroit Tigers (3), Chicago White Sox (4)
Oakland Athletics (2), Cleveland Indians (11)
Pittsburgh Pirates (9), Colorado Rockies (16)
Chicago Cubs (0), Houston Astros (1)
Texas Rangers (4), Kansas City Royals (2)
New York Mets (9), Los Angeles Dodgers (7)
San Diego Padres (6), Milwaukee Brewers (5)
Minnesota Twins (9), Seattle Mariners (10)
Florida Marlins (8), San Francisco Giants (1)
Cincinnati Reds (7), St. Louis Cardinals (4)
LA Angels of Anaheim (6), Tampa Bay Devil Rays (2)
New York Mets (7), Arizona D'Backs (1)
Toronto Blue Jays (5), Baltimore Orioles (7)
Detroit Tigers (6), Chicago White Sox (2)
Chicago Cubs (1), Cincinnati Reds (7)
Oakland Athletics (4), Cleveland Indians (1)
Atlanta Braves (4), Houston Astros (7)
Texas Rangers (12), Kansas City Royals (16)
San Diego Padres (3), Milwaukee Brewers (4)
Boston Red Sox (9), New York Yankees (3)
Minnesota Twins (7), Seattle Mariners (3)
Pittsburgh Pirates (4), San Francisco Giants (5)
Philadelphia Phillies (2), Washington Nationals (5)
Seattle Mariners (4), LA Angels of Anaheim (1)
New York Mets (10), Arizona D'Backs (6)
Texas Rangers (3), Boston Red Sox (4)
Cleveland Indians (4), Chicago White Sox (5)
Chicago Cubs (6), Cincinnati Reds (5)
Los Angeles Dodgers (3), Colorado Rockies (0)
Atlanta Braves (2), Houston Astros (7)
Tampa Bay Devil Rays (2), Kansas City Royals (4)
St. Louis Cardinals (10), Milwaukee Brewers (6)
Baltimore Orioles (5), Minnesota Twins (7)
Oakland Athletics (6), New York Yankees (5)
Florida Marlins (2), San Diego Padres (3)
Pittsburgh Pirates (3), San Francisco Giants (2)
Detroit Tigers (5), Toronto Blue Jays (10)
Philadelphia Phillies (8), Washington Nationals (9)
Seattle Mariners (12), LA Angels of Anaheim (6)
New York Mets (5), Arizona D'Backs (0)
Texas Rangers (7), Boston Red Sox (4)
Cleveland Indians (3), Chicago White Sox (4)
Chicago Cubs (4), Cincinnati Reds (2)
Los Angeles Dodgers (9), Colorado Rockies (12)
Atlanta Braves (4), Houston Astros (2)
Tampa Bay Devil Rays (9), Kansas City Royals (5)
St. Louis Cardinals (3), Milwaukee Brewers (4)
Baltimore Orioles (9), Minnesota Twins (7)
Oakland Athletics (5), New York Yankees (2)
Florida Marlins (2), San Diego Padres (1)
Pittsburgh Pirates (2), San Francisco Giants (0)
Detroit Tigers (5), Toronto Blue Jays (3)
Philadelphia Phillies (6), Washington Nationals (2)
Seattle Mariners (6), LA Angels of Anaheim (2)
New York Mets (15), Arizona D'Backs (2)
Texas Rangers (4), Boston Red Sox (5)
Texas Rangers (13), Boston Red Sox (6)
Cleveland Indians (10), Chicago White Sox (8)
Chicago Cubs (9), Cincinnati Reds (3)
Los Angeles Dodgers (6), Colorado Rockies (5)
Atlanta Braves (4), Houston Astros (14)
Tampa Bay Devil Rays (8), Kansas City Royals (2)
St. Louis Cardinals (7), Milwaukee Brewers (5)
Baltimore Orioles (0), Minnesota Twins (4)
Oakland Athletics (6), New York Yankees (5)
Florida Marlins (7), San Diego Padres (3)
Pittsburgh Pirates (7), San Francisco Giants (5)
Detroit Tigers (10), Toronto Blue Jays (5)
Philadelphia Phillies (0), Washington Nationals (6)
Kansas City Royals (3), LA Angels of Anaheim (4)
Milwaukee Brewers (6), Cincinnati Reds (5)
Tampa Bay Devil Rays (3), Detroit Tigers (4)
Chicago White Sox (8), Texas Rangers (3)
Baltimore Orioles (6), Toronto Blue Jays (4)
Colorado Rockies (4), Washington Nationals (3)
Kansas City Royals (1), LA Angels of Anaheim (4)
San Francisco Giants (1), Arizona D'Backs (2)
Houston Astros (9), Chicago Cubs (2)
Milwaukee Brewers (6), Cincinnati Reds (4)
Tampa Bay Devil Rays (1), Detroit Tigers (7)
Atlanta Braves (1), Florida Marlins (4)
Boston Red Sox (2), Minnesota Twins (5)
Cleveland Indians (0), New York Yankees (1)
Seattle Mariners (0), Oakland Athletics (2)
New York Mets (9), Philadelphia Phillies (7)
St. Louis Cardinals (2), Pittsburgh Pirates (1)
Los Angeles Dodgers (1), San Diego Padres (9)
Chicago White Sox (5), Texas Rangers (2)
Baltimore Orioles (1), Toronto Blue Jays (7)
Colorado Rockies (9), Washington Nationals (2)
Kansas City Royals (4), LA Angels of Anaheim (3)
San Francisco Giants (11), Arizona D'Backs (4)
Houston Astros (5), Chicago Cubs (4)
Milwaukee Brewers (0), Cincinnati Reds (3)
Tampa Bay Devil Rays (5), Detroit Tigers (1)
Atlanta Braves (5), Florida Marlins (6)
Boston Red Sox (1), Minnesota Twins (8)
Cleveland Indians (1), New York Yankees (6)
Seattle Mariners (2), Oakland Athletics (7)
New York Mets (9), Philadelphia Phillies (3)
St. Louis Cardinals (7), Pittsburgh Pirates (9)
Los Angeles Dodgers (3), San Diego Padres (5)
Chicago White Sox (0), Texas Rangers (8)
Baltimore Orioles (3), Toronto Blue Jays (6)
Colorado Rockies (14), Washington Nationals (8)
Kansas City Royals (2), LA Angels of Anaheim (3)
San Francisco Giants (8), Arizona D'Backs (2)
Houston Astros (3), Chicago Cubs (2)
Tampa Bay Devil Rays (2), Detroit Tigers (6)
Atlanta Braves (2), Florida Marlins (3)
Boston Red Sox (3), Minnesota Twins (5)
Cleveland Indians (8), New York Yankees (4)
Seattle Mariners (6), Oakland Athletics (9)
New York Mets (5), Philadelphia Phillies (4)
St. Louis Cardinals (6), Pittsburgh Pirates (5)
Los Angeles Dodgers (7), San Diego Padres (3)
Chicago White Sox (8), Texas Rangers (2)
Baltimore Orioles (2), Toronto Blue Jays (4)
Colorado Rockies (8), Washington Nationals (1)
San Diego Padres (5), LA Angels of Anaheim (4)
Boston Red Sox (4), Atlanta Braves (1)
Detroit Tigers (5), Chicago Cubs (3)
Chicago White Sox (12), Cincinnati Reds (4)
Toronto Blue Jays (1), Florida Marlins (3)
Kansas City Royals (7), Houston Astros (2)
Cleveland Indians (4), Milwaukee Brewers (6)
Baltimore Orioles (6), New York Mets (3)
Los Angeles Dodgers (3), Oakland Athletics (7)
Tampa Bay Devil Rays (10), Philadelphia Phillies (4)
Minnesota Twins (4), Pittsburgh Pirates (2)
San Francisco Giants (4), Seattle Mariners (5)
Colorado Rockies (1), St. Louis Cardinals (8)
Arizona D'Backs (3), Texas Rangers (5)
New York Yankees (7), Washington Nationals (5)
San Diego Padres (2), LA Angels of Anaheim (3)
Boston Red Sox (5), Atlanta Braves (3)
Detroit Tigers (9), Chicago Cubs (3)
Chicago White Sox (8), Cincinnati Reds (6)
Toronto Blue Jays (2), Florida Marlins (8)
Kansas City Royals (2), Houston Astros (7)
Cleveland Indians (2), Milwaukee Brewers (3)
Baltimore Orioles (4), New York Mets (2)
Los Angeles Dodgers (4), Oakland Athletics (5)
Tampa Bay Devil Rays (7), Philadelphia Phillies (2)
Minnesota Twins (5), Pittsburgh Pirates (3)
San Francisco Giants (1), Seattle Mariners (8)
Colorado Rockies (5), St. Louis Cardinals (6)
Arizona D'Backs (4), Texas Rangers (8)
New York Yankees (9), Washington Nationals (11)
San Diego Padres (7), LA Angels of Anaheim (3)
Boston Red Sox (10), Atlanta Braves (7)
Detroit Tigers (12), Chicago Cubs (3)
Chicago White Sox (8), Cincinnati Reds (1)
Toronto Blue Jays (1), Florida Marlins (4)
Kansas City Royals (7), Houston Astros (4)
Cleveland Indians (3), Milwaukee Brewers (6)
Baltimore Orioles (4), New York Mets (9)
Los Angeles Dodgers (2), Oakland Athletics (5)
Tampa Bay Devil Rays (5), Philadelphia Phillies (8)
Minnesota Twins (8), Pittsburgh Pirates (2)
San Francisco Giants (1), Seattle Mariners (5)
Colorado Rockies (1), St. Louis Cardinals (4)
Arizona D'Backs (7), Texas Rangers (10)
New York Yankees (2), Washington Nationals (3)
Washington Nationals (3), Boston Red Sox (6)
Chicago Cubs (12), Cleveland Indians (8)
Oakland Athletics (0), Colorado Rockies (7)
Detroit Tigers (3), Milwaukee Brewers (1)
Cincinnati Reds (4), New York Mets (2)
New York Yankees (2), Philadelphia Phillies (4)
Arizona D'Backs (5), Pittsburgh Pirates (4)
LA Angels of Anaheim (1), San Francisco Giants (2)
Toronto Blue Jays (6), Atlanta Braves (5)
Florida Marlins (6), Baltimore Orioles (2)
Washington Nationals (3), Boston Red Sox (11)
St. Louis Cardinals (6), Chicago White Sox (20)
Chicago Cubs (2), Cleveland Indians (4)
Oakland Athletics (0), Colorado Rockies (6)
Minnesota Twins (6), Houston Astros (5)
Pittsburgh Pirates (6), Kansas City Royals (10)
Seattle Mariners (9), Los Angeles Dodgers (4)
Detroit Tigers (10), Milwaukee Brewers (1)
Cincinnati Reds (2), New York Mets (9)
New York Yankees (9), Philadelphia Phillies (7)
LA Angels of Anaheim (2), San Francisco Giants (3)
Arizona D'Backs (5), Tampa Bay Devil Rays (8)
San Diego Padres (6), Texas Rangers (5)
Toronto Blue Jays (6), Atlanta Braves (3)
Florida Marlins (0), Baltimore Orioles (4)
Washington Nationals (3), Boston Red Sox (9)
St. Louis Cardinals (5), Chicago White Sox (13)
Chicago Cubs (9), Cleveland Indians (2)
Oakland Athletics (3), Colorado Rockies (2)
Minnesota Twins (3), Houston Astros (5)
Pittsburgh Pirates (4), Kansas City Royals (6)
Seattle Mariners (8), Los Angeles Dodgers (5)
Detroit Tigers (3), Milwaukee Brewers (4)
Cincinnati Reds (6), New York Mets (5)
New York Yankees (5), Philadelphia Phillies (0)
LA Angels of Anaheim (6), San Francisco Giants (3)
Arizona D'Backs (2), Tampa Bay Devil Rays (3)
San Diego Padres (3), Texas Rangers (2)
Toronto Blue Jays (3), Atlanta Braves (2)
Florida Marlins (8), Baltimore Orioles (5)
St. Louis Cardinals (0), Chicago White Sox (1)
Minnesota Twins (4), Houston Astros (2)
Pittsburgh Pirates (7), Kansas City Royals (15)
Seattle Mariners (2), Los Angeles Dodgers (4)
Cincinnati Reds (2), New York Mets (6)
Arizona D'Backs (1), Tampa Bay Devil Rays (4)
San Diego Padres (3), Texas Rangers (5)
LA Angels of Anaheim (8), Arizona D'Backs (2)
Washington Nationals (1), Baltimore Orioles (2)
Philadelphia Phillies (2), Boston Red Sox (10)
Houston Astros (4), Chicago White Sox (7)
Cincinnati Reds (3), Cleveland Indians (0)
Texas Rangers (8), Colorado Rockies (6)
St. Louis Cardinals (6), Detroit Tigers (10)
Milwaukee Brewers (7), Kansas City Royals (2)
Pittsburgh Pirates (4), Los Angeles Dodgers (10)
Chicago Cubs (2), Minnesota Twins (7)
Florida Marlins (5), New York Yankees (6)
Seattle Mariners (1), San Diego Padres (2)
Oakland Athletics (4), San Francisco Giants (3)
Atlanta Braves (4), Tampa Bay Devil Rays (3)
New York Mets (6), Toronto Blue Jays (1)
LA Angels of Anaheim (6), Arizona D'Backs (4)
Washington Nationals (2), Baltimore Orioles (3)
Philadelphia Phillies (3), Boston Red Sox (5)
Houston Astros (5), Chicago White Sox (6)
Cincinnati Reds (0), Cleveland Indians (4)
Texas Rangers (6), Colorado Rockies (11)
St. Louis Cardinals (6), Detroit Tigers (7)
Milwaukee Brewers (5), Kansas City Royals (6)
Pittsburgh Pirates (0), Los Angeles Dodgers (7)
Chicago Cubs (0), Minnesota Twins (3)
Seattle Mariners (9), San Diego Padres (5)
Oakland Athletics (7), San Francisco Giants (8)
Atlanta Braves (2), Tampa Bay Devil Rays (3)
New York Mets (4), Toronto Blue Jays (7)
LA Angels of Anaheim (7), Arizona D'Backs (9)
Washington Nationals (9), Baltimore Orioles (5)
Houston Astros (10), Chicago White Sox (9)
Cincinnati Reds (4), Cleveland Indians (2)
Texas Rangers (0), Colorado Rockies (3)
St. Louis Cardinals (1), Detroit Tigers (4)
Milwaukee Brewers (0), Kansas City Royals (6)
Pittsburgh Pirates (4), Los Angeles Dodgers (7)
Chicago Cubs (1), Minnesota Twins (8)
Florida Marlins (1), New York Yankees (2)
Florida Marlins (5), New York Yankees (0)
Seattle Mariners (9), San Diego Padres (4)
Oakland Athletics (10), San Francisco Giants (4)
Atlanta Braves (4), Tampa Bay Devil Rays (1)
New York Mets (7), Toronto Blue Jays (4)
Colorado Rockies (4), LA Angels of Anaheim (5)
Philadelphia Phillies (7), Boston Red Sox (8)
Milwaukee Brewers (6), Chicago Cubs (0)
Houston Astros (4), Detroit Tigers (10)
Tampa Bay Devil Rays (5), Florida Marlins (8)
Los Angeles Dodgers (2), Minnesota Twins (8)
Atlanta Braves (2), New York Yankees (5)
Cleveland Indians (10), St. Louis Cardinals (3)
Colorado Rockies (12), LA Angels of Anaheim (4)
Seattle Mariners (11), Arizona D'Backs (7)
New York Mets (4), Boston Red Sox (9)
Milwaukee Brewers (8), Chicago Cubs (5)
Kansas City Royals (9), Cincinnati Reds (8)
Houston Astros (0), Detroit Tigers (4)
Tampa Bay Devil Rays (4), Florida Marlins (8)
Los Angeles Dodgers (2), Minnesota Twins (9)
Atlanta Braves (5), New York Yankees (2)
Chicago White Sox (4), Pittsburgh Pirates (2)
Oakland Athletics (0), San Diego Padres (3)
Texas Rangers (3), San Francisco Giants (5)
Cleveland Indians (3), St. Louis Cardinals (1)
Washington Nationals (0), Toronto Blue Jays (6)
Colorado Rockies (6), LA Angels of Anaheim (2)
Seattle Mariners (10), Arizona D'Backs (3)
Philadelphia Phillies (4), Baltimore Orioles (7)
Philadelphia Phillies (5), Baltimore Orioles (12)
New York Mets (2), Boston Red Sox (10)
Milwaukee Brewers (3), Chicago Cubs (6)
Kansas City Royals (2), Cincinnati Reds (7)
Houston Astros (0), Detroit Tigers (5)
Tampa Bay Devil Rays (3), Florida Marlins (1)
Los Angeles Dodgers (3), Minnesota Twins (6)
Atlanta Braves (3), New York Yankees (4)
Chicago White Sox (4), Pittsburgh Pirates (3)
Oakland Athletics (1), San Diego Padres (8)
Texas Rangers (1), San Francisco Giants (5)
Cleveland Indians (4), St. Louis Cardinals (5)
Washington Nationals (1), Toronto Blue Jays (6)
Seattle Mariners (3), Arizona D'Backs (2)
Philadelphia Phillies (4), Baltimore Orioles (0)
New York Mets (2), Boston Red Sox (4)
Milwaukee Brewers (5), Chicago Cubs (4)
